Date,BRL,ZAR,TRY,MXN,CNY,KRW,TNX,EMB
2017-06-20,3.739853,12.526890,3.626857,20.413684,6.803813,1040.540845,22.508733,114.740669
2017-06-21,3.761596,12.599585,3.665715,20.541147,6.800770,1039.048566,22.639527,114.782769
2017-06-22,3.745840,12.523704,3.684727,20.597611,6.804180,1033.136041,22.316031,114.345647
2017-06-23,3.793030,12.461564,3.660079,20.411099,6.787492,1032.457307,22.134201,114.173353
2017-06-26,3.805977,12.446734,3.698019,20.704166,6.799687,1030.252169,23.297232,114.132207
2017-06-27,3.779053,12.453104,3.707561,20.664942,6.752004,1030.420505,23.310967,114.366772
2017-06-28,3.789805,12.453998,3.695050,20.679019,6.748967,1034.194236,23.754771,114.639916
2017-06-29,3.764225,12.447781,3.661687,20.753261,6.714079,1031.675312,23.879491,115.226530
2017-06-30,3.695831,12.570859,3.669057,20.789488,6.720420,1032.571752,24.144636,115.061853
2017-07-03,3.699708,12.573546,3.637587,20.923139,6.687889,1034.081215,24.037981,115.054634
2017-07-04,3.678138,12.527478,3.640943,21.002258,6.691491,1035.805667,23.888344,115.091941
2017-07-05,3.623191,12.427316,3.620667,21.044241,6.691400,1032.666036,23.221980,114.655920
2017-07-06,3.613090,12.406658,3.604803,20.772341,6.702017,1033.363293,23.371358,113.963913
2017-07-07,3.590051,12.430834,3.593752,20.714498,6.716064,1037.001107,23.529472,114.043838
2017-07-10,3.589659,12.244087,3.588362,20.848010,6.729726,1037.937179,23.653236,114.166269
2017-07-11,3.567355,12.175017,3.538843,20.837669,6.712437,1034.502045,23.758446,114.439939
2017-07-12,3.516808,12.226675,3.451817,20.812730,6.695741,1036.023776,23.667286,114.347017
2017-07-13,3.587173,12.204697,3.407518,20.993667,6.677731,1040.069543,23.567156,114.367158
2017-07-14,3.583034,12.280824,3.482008,21.098809,6.660788,1041.933435,23.484167,114.371680
2017-07-17,3.590915,12.452686,3.475189,21.011888,6.686079,1043.231601,22.885333,112.533534
2017-07-18,3.558059,12.461092,3.490646,21.237843,6.712031,1039.047475,22.755227,112.164945
2017-07-19,3.563720,12.426534,3.492409,21.455281,6.735341,1040.906164,22.621750,111.919147
2017-07-20,3.646158,12.401739,3.505618,21.386773,6.714211,1035.982123,22.574651,111.635021
2017-07-21,3.636503,12.478011,3.476969,21.557023,6.712657,1031.669427,23.090560,111.454609
2017-07-24,3.644216,12.419863,3.479841,21.370528,6.707261,1034.963913,23.210071,112.198236
2017-07-25,3.618885,12.415310,3.491461,21.440636,6.698568,1029.372158,23.526307,111.693690
2017-07-26,3.622298,12.194651,3.478963,21.451761,6.683992,1039.817194,23.803038,111.566498
2017-07-27,3.661517,11.975762,3.491653,21.503129,6.680595,1041.860615,22.944368,111.548877
2017-07-28,3.664138,11.939417,3.510973,21.585234,6.672324,1036.805399,23.346466,111.469332
2017-07-31,3.648103,11.833471,3.465709,21.742817,6.670738,1035.147289,23.597777,111.869944
2017-08-01,3.596548,11.809808,3.522638,21.386340,6.672178,1025.075916,23.356688,112.167072
2017-08-02,3.617038,11.753926,3.612070,20.902868,6.678931,1024.938283,23.389842,111.769542
2017-08-03,3.580377,11.772667,3.577556,21.030245,6.686349,1017.179838,23.157154,112.196059
2017-08-04,3.555076,11.726299,3.604634,21.030927,6.664625,1016.591072,23.835959,112.316249
2017-08-07,3.543358,12.097808,3.537428,21.136456,6.662555,1015.015437,23.367654,111.746507
2017-08-08,3.525441,12.109076,3.492411,21.127224,6.660498,1006.625195,22.268248,111.047271
2017-08-09,3.520993,11.857240,3.439543,21.202206,6.645280,999.249114,22.468192,111.413878
2017-08-10,3.465194,11.793494,3.407993,21.268795,6.652707,1001.234280,22.124081,111.558549
2017-08-11,3.471792,11.756524,3.412210,21.434559,6.648455,1005.000827,22.068817,111.302614
2017-08-14,3.434504,11.572490,3.413096,21.260790,6.635717,1010.597773,22.098235,111.430723
2017-08-15,3.428861,11.608252,3.393101,21.046632,6.612724,1015.525480,22.259638,111.555228
2017-08-16,3.423687,11.446407,3.389554,21.001602,6.616558,1011.341838,22.168409,111.095630
2017-08-17,3.405184,11.473882,3.433061,20.887931,6.639075,1015.712322,22.453956,111.094556
2017-08-18,3.385790,11.546123,3.444186,20.779695,6.630662,1014.082940,22.436646,110.651855
2017-08-21,3.388561,11.606059,3.455769,20.764219,6.625770,1014.647573,22.304558,110.690146
2017-08-22,3.398812,11.531398,3.517577,20.820532,6.624449,1017.606609,22.115984,111.011972
2017-08-23,3.363897,11.524507,3.487618,20.805247,6.631859,1017.703180,22.293286,110.756507
2017-08-24,3.382802,11.469294,3.495393,20.874508,6.597088,1013.902380,22.372732,110.016303
2017-08-25,3.359885,11.558482,3.489112,20.753315,6.595277,1023.128249,22.561329,110.307208
2017-08-28,3.328303,11.587491,3.504885,20.665708,6.598865,1015.772912,22.686647,110.688740
2017-08-29,3.327421,11.773753,3.518245,20.720595,6.610745,1027.744232,22.633075,110.618409
2017-08-30,3.336742,11.855293,3.554145,20.620020,6.622757,1012.161888,23.650668,110.606185
2017-08-31,3.323484,11.862454,3.526366,20.545398,6.627738,1013.579210,24.020779,110.791210
2017-09-01,3.321642,11.721636,3.593274,20.315868,6.625704,1014.971691,23.868573,109.923101
2017-09-04,3.318549,11.691808,3.615179,19.634034,6.629365,1014.905677,24.120480,108.316373
2017-09-05,3.351213,11.775364,3.612216,19.527647,6.628791,1018.018903,23.965741,108.288977
2017-09-06,3.279406,11.750331,3.594589,19.577726,6.630835,1022.909031,23.838855,107.704471
2017-09-07,3.283956,11.818666,3.573610,19.744193,6.677632,1009.117476,23.959441,107.107781
2017-09-08,3.292399,12.038611,3.556507,19.734835,6.666163,1001.976206,23.971730,107.860079
2017-09-11,3.294772,12.130745,3.560275,19.735162,6.647180,1003.801893,23.626090,107.731906
2017-09-12,3.267547,12.168440,3.542408,19.848467,6.649151,998.597733,23.877931,107.649956
2017-09-13,3.264075,12.325460,3.568875,19.960940,6.641577,1000.396078,23.430607,108.049566
2017-09-14,3.263618,12.490670,3.651932,19.847751,6.653723,1000.880140,23.191061,107.733221
2017-09-15,3.269196,12.564090,3.623489,19.826877,6.649760,1003.711006,22.875611,108.639277
2017-09-18,3.282041,12.457374,3.684600,19.844515,6.652313,1020.015014,23.039834,108.929027
2017-09-19,3.256335,12.437686,3.827148,19.737959,6.656506,1031.208783,23.261215,108.346252
2017-09-20,3.231221,12.538285,3.806095,19.831439,6.674966,1031.760100,23.260896,108.544977
2017-09-21,3.218272,12.524859,3.783007,19.724736,6.680064,1026.300940,23.285965,109.054661
2017-09-22,3.168320,12.457179,3.746722,19.693768,6.686512,1020.590848,23.447724,108.589785
2017-09-25,3.144032,12.275090,3.696257,19.544275,6.678518,1025.932726,23.822954,109.078172
2017-09-26,3.105967,12.283738,3.691583,19.550760,6.673868,1021.905773,23.650796,109.284786
2017-09-27,3.077156,12.277776,3.713392,19.736960,6.733207,1024.391132,23.641205,109.199676
2017-09-28,3.107351,12.234510,3.828376,19.757666,6.741830,1014.999024,24.011244,110.119530
2017-09-29,3.145335,12.188398,3.841678,19.567006,6.767071,1011.424173,24.490591,110.649389
2017-10-02,3.136332,12.189132,3.814766,19.524504,6.752095,1017.216722,24.823767,111.196534
2017-10-03,3.110873,12.257913,3.866499,19.697111,6.774134,1029.980149,24.852202,109.388987
2017-10-04,3.134582,12.149631,3.916972,19.664925,6.772139,1030.024951,24.891430,109.931351
2017-10-05,3.142287,12.012888,3.728884,19.614381,6.755107,1033.901822,24.878048,109.379990
2017-10-06,3.114260,11.950157,3.759733,19.783670,6.744526,1036.457025,24.435021,109.560923
2017-10-09,3.137854,11.761040,3.738551,19.788175,6.736097,1041.823912,24.610554,110.341168
2017-10-10,3.171761,11.734106,3.764219,19.453509,6.737937,1045.017346,24.454660,110.454249
2017-10-11,3.147042,11.701170,3.850966,19.457892,6.739388,1045.147569,23.648150,110.695776
2017-10-12,3.168976,11.664284,3.810134,19.392703,6.710132,1051.489216,23.972316,110.766895
2017-10-13,3.170626,11.738279,3.823719,19.598852,6.707560,1049.358244,24.160389,109.962606
2017-10-16,3.186450,11.784209,3.841960,19.727136,6.672039,1049.404033,23.589681,110.103241
2017-10-17,3.194748,11.892085,3.837716,20.113904,6.668374,1047.558106,24.528529,110.324513
2017-10-18,3.181043,11.751053,3.861367,20.006422,6.698494,1063.025233,25.352542,110.164550
2017-10-19,3.169357,11.917894,3.772763,19.927048,6.703469,1058.086489,25.396192,110.188827
2017-10-20,3.181050,11.988792,3.750356,20.003391,6.724266,1068.139916,24.936800,109.946510
2017-10-23,3.187046,11.895721,3.732445,20.200665,6.711033,1087.159832,25.127555,110.176643
2017-10-24,3.203805,11.709958,3.772983,20.171701,6.718767,1086.338691,25.504306,110.515856
2017-10-25,3.131552,11.790358,3.795529,20.308121,6.709209,1091.823100,25.284654,111.023971
2017-10-26,3.117957,11.771910,3.756866,20.459888,6.692481,1088.820669,24.735915,110.327206
2017-10-27,3.116204,11.804820,3.739204,20.311247,6.692915,1074.686196,24.351880,109.827135
2017-10-30,3.101675,11.754404,3.740180,19.266677,6.701169,1075.609434,23.500277,110.015490
2017-10-31,3.114894,11.738655,3.831870,19.351386,6.686827,1070.915726,23.556274,110.277980
2017-11-01,3.097528,11.514915,3.825650,19.335342,6.689117,1072.339370,23.472648,110.780598
2017-11-02,3.110330,11.779663,3.896856,19.202696,6.699548,1072.044491,23.521989,110.716137
2017-11-03,3.067363,11.803408,3.870101,19.201985,6.685144,1069.979174,23.560250,111.038303
2017-11-06,3.156231,11.777936,3.842558,19.337333,6.669620,1068.876075,23.628507,110.999424
2017-11-07,3.152671,11.758900,3.861602,19.378944,6.668174,1064.360547,23.583288,111.154706
2017-11-08,3.157710,11.697724,3.861200,19.559311,6.667589,1063.889564,23.678488,111.135519
2017-11-09,3.140616,11.647628,3.834279,19.559111,6.653436,1073.188259,23.339549,111.327376
2017-11-10,3.195124,11.544619,3.845917,19.551595,6.605324,1075.406709,23.479236,111.138188
2017-11-13,3.145633,11.545552,3.841883,19.658027,6.580612,1083.957497,23.250409,110.105145
2017-11-14,3.138432,11.661929,3.833474,19.789809,6.562295,1086.440789,22.952664,110.588312
2017-11-15,3.137449,11.660942,3.855705,19.915736,6.569648,1090.979791,23.067005,111.082522
2017-11-16,3.116478,11.634399,3.890183,19.756750,6.583348,1091.793088,22.760019,110.841553
2017-11-17,3.146377,11.799426,3.875587,19.709268,6.587551,1093.851389,23.595156,110.339789
2017-11-20,3.191085,11.813385,3.817949,19.843275,6.587619,1097.127754,23.787007,110.551264
2017-11-21,3.238141,11.753144,3.758212,19.768138,6.561775,1092.806633,24.060607,110.426855
2017-11-22,3.173649,11.806680,3.767236,19.836453,6.547354,1095.823675,23.982921,110.823534
2017-11-23,3.167961,11.976028,3.776043,19.828016,6.560803,1103.636185,23.750140,111.039954
2017-11-24,3.315385,11.990403,3.809193,19.774359,6.577554,1108.015987,23.585749,111.182570
2017-11-27,3.318867,12.044208,3.817487,19.538943,6.575113,1109.770484,23.704240,111.328241
2017-11-28,3.374088,12.061489,3.833464,19.649520,6.561330,1113.132060,23.426793,111.432780
2017-11-29,3.412939,12.057659,3.851591,19.521346,6.525894,1105.556706,23.293437,111.065350
2017-11-30,3.405215,12.012449,3.862429,19.454495,6.517255,1103.195957,23.302572,110.862891
2017-12-01,3.407888,12.056688,3.857851,19.197408,6.521245,1103.936291,23.563843,109.944526
2017-12-04,3.348610,11.790024,3.861410,19.144310,6.499993,1105.334644,23.692150,116.456128
2017-12-05,3.367782,11.854808,3.872778,19.271986,6.484191,1100.986286,24.483238,116.393985
2017-12-06,3.260441,11.998448,3.830382,19.258267,6.484458,1093.694754,24.603173,116.152267
2017-12-07,3.213803,12.303008,3.755480,18.657810,6.492017,1085.234938,25.183046,116.165013
2017-12-08,3.215549,12.236250,3.698480,18.488861,6.532483,1088.222286,25.076597,116.566340
2017-12-11,3.269277,12.317129,3.634123,18.496677,6.522485,1085.523230,25.053617,116.332541
2017-12-12,3.322851,12.553992,3.688048,18.596008,6.520267,1080.426441,24.768902,116.420861
2017-12-13,3.309493,12.471020,3.697315,18.669979,6.538248,1077.683527,24.465910,116.094602
2017-12-14,3.325923,12.337710,3.645903,18.816577,6.540591,1074.610118,24.530517,116.382188
2017-12-15,3.338106,12.364800,3.680825,18.796330,6.527910,1079.621873,23.752906,116.088117
2017-12-18,3.358307,12.389982,3.665147,18.978946,6.508858,1076.249763,23.646564,116.001665
2017-12-19,3.374336,12.478762,3.794682,18.799026,6.511742,1077.270813,23.784744,116.618180
2017-12-20,3.373006,12.494013,3.826771,18.959392,6.521321,1080.569483,23.665483,116.354812
2017-12-21,3.332478,12.279824,3.772408,19.104427,6.521156,1085.627740,24.756303,116.695213
2017-12-22,3.352774,12.368996,3.738441,19.523572,6.519475,1083.593344,24.444356,116.619481
2017-12-25,3.365242,12.224473,3.777286,19.451988,6.528214,1078.764211,24.604639,116.680872
2017-12-26,3.347510,12.229911,3.783038,19.478338,6.502231,1077.316492,24.118845,115.982568
2017-12-27,3.278845,12.161873,3.762303,19.557647,6.516483,1057.742941,25.087392,117.552815
2017-12-28,3.305306,12.214534,3.763828,19.593639,6.518114,1057.790353,24.687798,117.467787
2017-12-29,3.310000,12.310000,3.790000,19.650000,6.510000,1071.000000,24.000000,117.200000
2018-01-01,3.310000,12.310000,3.790000,19.650000,6.510000,1071.000000,24.000000,117.200000
2018-01-02,3.276712,12.222788,3.878893,19.753908,6.502756,1070.103410,24.283538,115.989039
2018-01-03,3.260145,12.183984,3.833999,19.839942,6.494304,1068.964124,24.201516,115.098595
2018-01-04,3.272230,12.429154,3.824105,19.717837,6.494402,1068.266714,24.388785,115.003963
2018-01-05,3.273945,12.454812,3.762681,19.605691,6.447197,1065.795228,24.412590,114.877734
2018-01-08,3.308591,12.269896,3.745845,19.708165,6.440173,1064.443159,24.948686,114.985465
2018-01-09,3.322951,12.334380,3.773690,19.542638,6.441735,1069.851704,25.599432,115.697430
2018-01-10,3.276604,12.659552,3.760481,19.509484,6.451792,1075.716166,25.510892,115.727758
2018-01-11,3.306434,12.640190,3.815284,19.567214,6.455232,1077.149793,25.682068,115.313730
2018-01-12,3.325985,12.693015,3.850654,19.631458,6.471739,1074.368801,25.692408,115.519880
2018-01-15,3.336837,12.716141,3.892704,19.815512,6.466982,1073.557633,25.644029,115.499678
2018-01-16,3.358511,12.783795,3.927452,19.833969,6.480808,1068.533258,26.315423,115.245993
2018-01-17,3.362248,12.636502,3.924529,19.924855,6.480159,1074.113543,26.877778,115.486726
2018-01-18,3.362797,12.615180,3.931131,20.027685,6.511797,1081.044355,26.900548,115.420753
2018-01-19,3.354788,12.587545,3.974654,20.134692,6.518781,1065.087063,26.950797,114.741309
2018-01-22,3.365312,12.656010,3.881339,20.384155,6.511230,1062.851213,27.896720,113.626212
2018-01-23,3.372017,12.663366,3.869089,20.565787,6.505890,1069.616540,28.000975,113.285194
2018-01-24,3.381335,12.735220,3.950339,20.196693,6.502310,1077.716617,27.267444,113.327324
2018-01-25,3.356670,12.875435,3.906245,20.170378,6.478672,1079.627034,27.351857,113.509177
2018-01-26,3.444152,12.742382,3.897506,20.139082,6.492729,1078.618632,27.248143,112.645456
2018-01-29,3.444120,13.098114,3.888868,20.163148,6.480558,1087.946698,28.108296,112.418520
2018-01-30,3.444810,13.060081,3.803588,20.218233,6.462588,1087.470115,28.079480,112.913603
2018-01-31,3.441229,13.111522,3.840775,20.262655,6.463767,1086.658370,28.064819,112.992606
2018-02-01,3.454155,13.120754,3.900736,20.165128,6.496489,1089.656742,27.993994,112.471475
2018-02-02,3.478382,13.157249,3.855135,20.436190,6.553906,1095.857591,27.805986,111.983181
2018-02-05,3.477736,13.193697,3.868193,20.322638,6.563143,1093.808833,28.153856,111.619228
2018-02-06,3.455879,13.112337,3.908778,20.383218,6.547913,1090.049559,27.311965,111.912538
2018-02-07,3.443365,13.065245,3.768615,20.400874,6.555130,1095.382417,27.581521,112.006959
2018-02-08,3.434442,12.982266,3.786591,20.345270,6.543604,1101.502003,27.710788,112.177429
2018-02-09,3.564263,12.981254,3.779245,20.324574,6.544670,1095.421848,27.802561,112.237819
2018-02-12,3.620816,12.978560,3.665065,20.340305,6.536370,1091.930335,28.241828,111.924124
2018-02-13,3.631155,13.108776,3.604360,20.369619,6.554506,1089.042314,29.386496,111.724611
2018-02-14,3.637217,13.129653,3.616209,20.476589,6.544586,1076.064321,29.491297,109.700413
2018-02-15,3.653621,13.191920,3.549706,20.397410,6.548963,1075.527945,28.926427,109.470575
2018-02-16,3.642268,13.279423,3.579683,20.387329,6.554147,1074.435827,29.252081,109.218208
2018-02-19,3.671401,13.221610,3.612445,20.506758,6.573197,1072.229567,28.971291,109.446201
2018-02-20,3.565486,13.290591,3.591740,21.312476,6.578520,1074.039480,29.241167,108.511995
2018-02-21,3.539845,13.243388,3.616197,21.468043,6.557572,1079.351200,29.229657,108.514226
2018-02-22,3.544732,13.458430,3.653279,21.514502,6.582811,1080.400886,29.242897,108.444500
2018-02-23,3.548902,13.633967,3.667845,21.386144,6.600667,1079.457971,29.192633,108.566533
2018-02-26,3.534119,13.738664,3.701721,21.567065,6.555445,1087.367508,30.194422,108.070919
2018-02-27,3.563014,13.805208,3.698944,21.581851,6.562376,1088.093346,30.294107,108.144102
2018-02-28,3.566626,13.714566,3.855369,21.522940,6.582395,1089.781735,30.199687,107.353780
2018-03-01,3.554378,13.806837,3.969192,21.763692,6.564159,1090.064933,30.683502,106.650085
2018-03-02,3.538504,13.727524,3.942533,21.735966,6.542859,1093.551880,30.764589,107.186986
2018-03-05,3.541672,13.535618,3.979362,21.622491,6.505482,1089.653037,31.046170,107.387167
2018-03-06,3.490213,13.584561,4.022736,21.693133,6.506144,1089.323887,30.959629,107.515023
2018-03-07,3.498257,13.556114,3.964046,21.606586,6.524363,1084.581817,30.841250,107.454074
2018-03-08,3.498759,13.396433,3.987091,21.557704,6.531006,1080.033650,31.363811,107.242526
2018-03-09,3.447901,13.481651,4.065821,21.675510,6.525635,1077.023497,31.379289,107.239962
2018-03-12,3.521048,13.455736,4.050805,21.472624,6.502526,1074.902299,31.544474,107.335041
2018-03-13,3.533161,13.312237,4.081833,21.317557,6.503496,1076.614248,31.766680,106.916965
2018-03-14,3.492982,13.299405,4.082499,21.516678,6.533969,1075.877210,32.017577,106.858652
2018-03-15,3.503800,13.577780,4.213233,21.507192,6.555050,1074.127354,32.632749,106.906453
2018-03-16,3.487852,13.334456,4.214665,21.458525,6.558854,1069.401160,32.213341,107.370131
2018-03-19,3.396624,13.463070,4.198345,21.013245,6.550499,1067.639519,31.982053,107.504190
2018-03-20,3.372064,13.597073,4.224198,21.006834,6.560440,1065.515678,31.591706,107.525654
2018-03-21,3.350855,13.664604,4.240862,20.948603,6.553197,1069.326864,31.034489,107.560447
2018-03-22,3.365563,13.741621,4.173237,21.042212,6.537454,1066.925942,30.637845,107.282008
2018-03-23,3.375555,13.785706,4.157829,20.937820,6.535452,1059.653491,31.000573,107.401365
2018-03-26,3.345822,13.793332,4.157621,20.901971,6.542345,1072.683161,30.638069,106.849789
2018-03-27,3.344347,13.826475,4.144907,20.756683,6.548603,1067.850598,30.382715,106.580917
2018-03-28,3.384152,13.960622,4.176044,20.694833,6.542729,1069.917129,29.843209,106.195365
2018-03-29,3.343599,13.851465,4.211968,20.640485,6.601360,1074.893650,28.646432,106.407241
2018-03-30,3.384989,13.891358,4.251161,20.587732,6.602001,1066.206566,28.544296,106.356839
2018-04-02,3.376353,13.964793,4.296554,20.686129,6.621971,1060.809293,28.288537,105.701251
2018-04-03,3.360824,13.945391,4.374325,20.912597,6.613118,1053.204728,28.072744,106.019461
2018-04-04,3.350060,14.253063,4.406745,21.012841,6.637121,1054.000000,28.051719,105.710557
2018-04-05,3.294182,14.220011,4.400563,21.088463,6.645338,1057.585301,27.267508,105.740521
2018-04-06,3.266761,14.366965,4.402767,21.085100,6.641983,1067.101536,27.197840,105.605240
2018-04-09,3.239307,14.186596,4.391974,21.080218,6.658176,1066.593129,26.424871,105.486019
2018-04-10,3.239542,14.224982,4.368429,21.078423,6.651289,1066.162663,26.034847,105.772429
2018-04-11,3.249658,14.294915,4.404382,21.156640,6.666212,1060.646992,26.300829,106.021998
2018-04-12,3.230402,14.153781,4.436270,20.998353,6.668322,1055.750412,26.364187,105.704667
2018-04-13,3.296130,14.134127,4.390834,21.070575,6.669385,1054.173699,26.143931,105.322468
2018-04-16,3.265016,14.312840,4.401320,21.066387,6.679029,1055.949501,26.442045,105.390502
2018-04-17,3.269295,14.192211,4.376569,21.054000,6.690893,1064.533349,26.297856,104.999522
2018-04-18,3.245292,13.976660,4.393203,21.057504,6.687325,1074.189679,26.082229,105.043770
2018-04-19,3.265124,13.897601,4.485329,21.007948,6.697725,1073.283964,25.846523,106.001558
2018-04-20,3.251888,13.841768,4.502723,21.134004,6.699317,1078.391012,25.855250,106.132032
2018-04-23,3.269179,13.696176,4.554011,21.110583,6.688056,1076.906309,27.124907,105.737651
2018-04-24,3.295490,13.671667,4.566996,20.912929,6.694898,1076.130020,26.892277,105.658157
2018-04-25,3.323984,13.715711,4.554105,20.792996,6.682674,1077.573434,27.036015,105.170351
2018-04-26,3.380727,13.814287,4.557965,20.874115,6.709318,1072.698432,27.433247,105.224200
2018-04-27,3.332577,13.778453,4.611502,20.691542,6.747510,1082.798451,27.488380,105.643936
2018-04-30,3.332162,13.741931,4.613551,20.842212,6.744900,1080.302006,28.079639,105.570293
2018-05-01,3.383072,13.681843,4.622843,21.087856,6.748076,1085.909237,28.307215,106.358279
2018-05-02,3.393090,13.628333,4.648958,20.941572,6.759438,1087.175691,28.292623,106.412937
2018-05-03,3.303653,13.557581,4.602426,20.770365,6.774368,1089.267677,28.645913,106.610513
2018-05-04,3.303419,13.653028,4.630518,20.558828,6.779349,1085.849000,26.941439,106.477583
2018-05-07,3.366880,13.577587,4.671441,20.657723,6.785085,1079.330438,26.925525,106.388487
2018-05-08,3.344698,13.538966,4.722616,20.950198,6.810483,1080.766281,26.941010,106.779871
2018-05-09,3.337478,13.689953,4.744614,21.169494,6.816173,1076.680895,26.745234,107.116368
2018-05-10,3.341282,13.713642,4.837692,21.145925,6.801893,1073.341742,26.839452,107.428545
2018-05-11,3.325638,13.732988,4.905267,21.039699,6.804988,1084.601848,27.350632,107.184277
2018-05-14,3.394550,13.581967,4.906781,20.972709,6.792354,1083.092949,27.432496,107.092643
2018-05-15,3.367088,13.599905,4.909396,20.854367,6.809910,1087.921834,27.211948,106.244530
2018-05-16,3.371351,13.638851,4.917554,21.058665,6.815516,1087.517955,28.018690,106.178421
2018-05-17,3.393274,13.536055,4.824398,21.309747,6.816999,1093.018047,27.713418,105.961771
2018-05-18,3.396456,13.569643,4.948897,21.172348,6.810379,1093.480232,27.174174,105.967161
2018-05-21,3.394085,13.592127,5.039382,21.311376,6.804311,1102.999300,27.692181,105.841742
2018-05-22,3.371674,13.592870,5.023243,21.282426,6.810642,1106.699845,28.369426,105.505888
2018-05-23,3.361159,13.808332,5.046031,21.450988,6.812327,1107.457963,28.418146,105.191203
2018-05-24,3.395721,13.639025,5.183332,21.343046,6.819318,1105.967531,27.593344,105.355121
2018-05-25,3.439465,13.654606,5.099644,21.398819,6.833417,1091.736247,27.692963,104.760700
2018-05-28,3.448346,13.591496,5.099576,21.496724,6.822063,1084.080579,27.309664,104.850092
2018-05-29,3.432418,13.591681,5.077713,21.420281,6.811642,1087.380604,27.204474,104.686021
2018-05-30,3.462590,13.475679,5.089096,21.513267,6.817861,1085.621434,27.350732,104.695508
2018-05-31,3.453578,13.526368,5.198852,21.377553,6.847594,1081.577237,27.276363,104.550718
2018-06-01,3.462136,13.571579,5.269398,21.468871,6.849177,1088.614679,27.273868,104.278535
2018-06-04,3.455713,12.721054,5.319786,21.312323,6.851988,1087.374936,27.806876,104.265134
2018-06-05,3.461040,12.650564,5.264396,21.469505,6.846941,1074.248307,27.390798,104.605548
2018-06-06,3.524870,12.663460,5.286465,21.426315,6.858266,1067.450252,26.912015,104.924315
2018-06-07,3.529365,12.507420,5.278941,21.343028,6.873866,1054.503385,26.983372,105.060142
2018-06-08,3.517172,12.572797,5.564008,21.139765,6.888141,1038.682858,27.029990,105.377584
2018-06-11,3.474124,12.638392,5.436746,21.195376,6.904818,1038.286031,27.050470,105.644354
2018-06-12,3.477158,12.873866,5.683595,21.652476,6.925611,1034.953718,27.901853,105.230538
2018-06-13,3.474950,12.959375,5.629878,21.802404,6.937750,1041.328797,28.416717,106.942520
2018-06-14,3.531571,12.950101,5.624711,21.735436,6.936407,1051.681611,28.800661,106.619552
2018-06-15,3.458540,12.889365,5.663884,21.884743,6.936297,1054.932409,28.840913,106.576925
2018-06-18,3.472460,12.841905,5.669460,21.773623,6.905726,1057.495505,28.890020,106.428450
2018-06-19,3.546498,12.995984,5.644285,21.732207,6.905573,1053.828610,29.003538,106.809744
2018-06-20,3.523937,12.869001,5.660767,21.617854,6.901381,1061.468188,28.815625,106.669480
2018-06-21,3.555082,12.951218,5.679176,21.730106,6.908255,1056.750871,28.576729,106.571620
2018-06-22,3.530113,13.185805,5.706078,21.689316,6.947996,1055.903050,28.251947,106.852496
2018-06-25,3.529637,13.174321,5.731303,21.773210,6.956324,1053.632939,28.662278,106.633133
2018-06-26,3.575408,13.067724,5.783646,21.991829,6.964632,1040.993592,28.959319,107.010483
2018-06-27,3.634635,13.070339,5.900445,21.852972,6.981249,1059.618349,29.224355,106.961551
2018-06-28,3.638956,13.183837,5.967689,21.500983,6.995067,1056.842503,28.856986,106.963305
2018-06-29,3.671436,13.383274,6.065786,21.536006,6.990985,1067.112629,29.327715,107.311482
2018-07-02,3.646624,13.516926,6.050612,21.033024,6.972266,1071.742062,29.324727,106.879160
2018-07-03,3.680319,13.527002,6.062795,21.224844,6.962800,1072.279977,29.819350,107.035638
2018-07-04,3.697472,13.570696,6.125999,21.360557,6.954369,1067.024809,30.136994,107.063062
2018-07-05,3.717851,14.008376,6.131646,21.561896,6.950712,1063.152423,29.424078,107.372377
2018-07-06,3.784542,14.081542,6.304422,21.663845,6.956081,1058.897703,29.267909,107.452188
2018-07-09,3.790096,14.034839,6.384425,21.756950,7.035574,1053.132858,29.605045,107.469670
2018-07-10,3.785558,14.300573,6.398140,21.910694,7.026532,1056.776796,29.418100,107.081602
2018-07-11,3.785040,14.201417,6.440824,21.965519,7.044860,1054.687390,29.396357,107.085798
2018-07-12,3.796060,14.378006,6.373889,22.117034,7.049852,1052.696983,29.678107,107.357052
2018-07-13,3.803887,14.423340,6.365446,22.261999,7.041410,1049.021736,29.999324,107.090527
2018-07-16,4.041217,14.371940,6.452882,22.299524,7.056930,1043.078372,30.364645,107.507230
2018-07-17,4.037759,14.552697,6.504267,22.057459,7.057237,1046.303469,30.215129,107.703434
2018-07-18,4.069093,14.500492,6.527916,22.073946,7.060890,1037.760105,30.566819,107.929889
2018-07-19,3.995050,14.638074,6.446031,22.092423,7.064717,1038.146480,31.051780,108.178366
2018-07-20,3.991062,14.683022,6.409875,22.157419,7.059356,1031.388842,31.112032,108.370837
2018-07-23,3.953905,14.741640,6.393223,22.056015,7.047622,1033.563848,30.629206,108.025131
2018-07-24,3.982324,14.857004,6.452632,22.087534,7.050254,1033.001958,29.942624,107.654443
2018-07-25,3.955758,14.891708,6.296114,21.971169,7.038724,1034.995751,29.835659,107.638433
2018-07-26,3.986557,14.568960,6.305688,22.178314,7.050964,1042.427788,29.547583,108.142771
2018-07-27,4.001384,14.566757,6.291261,22.393029,7.040033,1041.992724,29.771038,107.922573
2018-07-30,4.060480,14.465853,6.258343,22.532533,7.068989,1035.472315,29.702823,107.889595
