Date,BRL_Open,BRL_High,BRL_Low,BRL_Close,BRL_Volume,ZAR_Open,ZAR_High,ZAR_Low,ZAR_Close,ZAR_Volume,TRY_Open,TRY_High,TRY_Low,TRY_Close,TRY_Volume,MXN_Open,MXN_High,MXN_Low,MXN_Close,MXN_Volume,CNY_Open,CNY_High,CNY_Low,CNY_Close,CNY_Volume,KRW_Open,KRW_High,KRW_Low,KRW_Close,KRW_Volume,TNX_Open,TNX_High,TNX_Low,TNX_Close,TNX_Volume,EMB_Open,EMB_High,EMB_Low,EMB_Close,EMB_Volume
2016-12-30,3.283678,3.296963,3.251618,3.264774,0.000000,13.731463,13.859950,13.595713,13.722929,0.000000,3.521772,3.551029,3.493918,3.522944,0.000000,20.605926,20.751310,20.501233,20.645878,0.000000,6.963952,6.972411,6.944471,6.952906,0.000000,1235.184835,1235.184835,1209.263209,1209.263209,0.000000,25.206143,25.509503,24.437436,24.731544,0.000000,108.663463,108.663463,107.682317,107.682317,0.000000
2017-01-02,3.261939,3.287803,3.235172,3.260824,0.000000,13.726681,13.880319,13.552270,13.703956,0.000000,3.519365,3.547458,3.492629,3.520508,0.000000,20.687267,20.785263,20.527227,20.624465,0.000000,6.962853,6.965461,6.947899,6.950502,0.000000,1208.847193,1213.369333,1203.715042,1208.217983,0.000000,24.721950,25.131378,24.140027,24.539818,0.000000,107.781375,108.717824,107.588848,108.523625,0.000000
2017-01-03,3.261210,3.282468,3.203260,3.224140,0.000000,13.722624,13.722624,13.509823,13.509823,0.000000,3.520033,3.582841,3.459204,3.520927,0.000000,20.605936,20.690620,20.310208,20.393676,0.000000,6.951915,6.951915,6.903542,6.903542,0.000000,1209.743186,1212.499381,1201.529538,1204.267020,0.000000,24.534886,24.534886,22.989988,22.989988,0.000000,108.483481,115.869374,108.483481,115.869374,0.000000
2017-01-04,3.221385,3.269347,3.212963,3.260799,0.000000,13.518321,13.612886,13.350711,13.444104,0.000000,3.524957,3.544293,3.491843,3.510996,0.000000,20.381541,20.638829,20.381541,20.638829,0.000000,6.898249,6.926323,6.892567,6.920618,0.000000,1205.216315,1225.460967,1205.216315,1225.460967,0.000000,22.996657,23.933635,22.925464,23.859540,0.000000,116.099281,116.099281,109.822471,109.822471,0.000000
2017-01-05,3.261811,3.325862,3.236806,3.300366,0.000000,13.451925,13.552816,13.287774,13.387434,0.000000,3.512022,3.541030,3.470259,3.498922,0.000000,20.613486,20.814718,20.520613,20.720938,0.000000,6.924016,6.940590,6.909336,6.925875,0.000000,1226.298637,1226.298637,1212.325051,1212.325051,0.000000,23.833349,23.956447,23.528516,23.650039,0.000000,109.824416,110.472426,109.188972,109.833233,0.000000
2017-01-06,3.303248,3.385664,3.303248,3.385664,0.000000,13.381700,13.416546,13.276483,13.311056,0.000000,3.498670,3.569693,3.444852,3.514783,0.000000,20.750440,21.012489,20.660788,20.921704,0.000000,6.929813,6.935961,6.894438,6.900554,0.000000,1211.979149,1211.979149,1178.763907,1178.763907,0.000000,23.642574,23.934092,23.107043,23.391957,0.000000,109.632444,109.632444,108.633152,108.633152,0.000000
2017-01-09,3.387196,3.387196,3.337398,3.337398,0.000000,13.316000,13.324543,13.229308,13.237794,0.000000,3.513423,3.571379,3.461481,3.518581,0.000000,20.891857,21.069753,20.809650,20.986846,0.000000,6.902035,6.904772,6.882302,6.885031,0.000000,1179.563101,1185.727087,1171.018938,1177.138275,0.000000,23.357460,23.363515,22.826482,22.832400,0.000000,108.585007,109.119872,108.423626,108.957696,0.000000
2017-01-10,3.333939,3.373400,3.316777,3.356034,0.000000,13.235501,13.377990,13.206865,13.349046,0.000000,3.514491,3.562587,3.476816,3.524397,0.000000,20.993917,21.108475,20.879045,20.992977,0.000000,6.879967,6.898042,6.867382,6.885424,0.000000,1176.363576,1179.403218,1174.869236,1177.905016,0.000000,22.830667,24.398311,22.830667,24.398311,0.000000,108.983654,110.335098,108.983654,110.335098,0.000000
2017-01-11,3.352444,3.395855,3.314136,3.357052,0.000000,13.343630,13.498489,13.218871,13.372282,0.000000,3.526748,3.626976,3.502291,3.601824,0.000000,20.955190,21.152529,20.955190,21.152529,0.000000,6.894450,6.912687,6.871847,6.890024,0.000000,1178.388109,1179.230294,1173.568094,1174.406834,0.000000,24.375002,24.728431,24.203558,24.554501,0.000000,110.163026,110.572151,109.319417,109.725409,0.000000
2017-01-12,3.355758,3.368121,3.331110,3.343382,0.000000,13.367394,13.445496,13.138371,13.215136,0.000000,3.609873,3.641221,3.549409,3.580231,0.000000,21.143301,21.462115,21.143301,21.462115,0.000000,6.883471,6.905787,6.871687,6.893965,0.000000,1174.481524,1179.534790,1165.415867,1170.430128,0.000000,24.546305,24.795337,24.418829,24.666568,0.000000,109.629016,110.712721,109.629016,110.712721,0.000000
2017-01-13,3.342860,3.386239,3.307593,3.350515,0.000000,13.210106,13.334706,13.052234,13.175346,0.000000,3.579112,3.681995,3.579112,3.681995,0.000000,21.468502,21.700491,21.377651,21.608658,0.000000,6.901318,6.902879,6.887143,6.888700,0.000000,1171.130153,1179.597175,1163.979371,1172.394695,0.000000,24.646853,25.302569,24.444686,25.095024,0.000000,110.709056,110.773965,109.941223,110.005681,0.000000
2017-01-16,3.348213,3.370509,3.326096,3.348246,0.000000,13.180520,13.280580,12.965439,13.063866,0.000000,3.683332,3.798833,3.670962,3.786075,0.000000,21.617260,21.855621,21.478095,21.714922,0.000000,6.882995,6.900223,6.868453,6.885645,0.000000,1170.455138,1180.723089,1163.697616,1173.906286,0.000000,25.094528,25.444863,24.941666,25.289866,0.000000,109.850120,109.850120,108.781884,108.781884,0.000000
2017-01-17,3.346649,3.386289,3.322584,3.361938,0.000000,13.072141,13.136419,12.819131,12.882164,0.000000,3.789045,3.875070,3.789045,3.875070,0.000000,21.678497,21.944855,21.587536,21.852776,0.000000,6.881538,6.910249,6.866031,6.894677,0.000000,1173.186661,1175.634570,1165.600176,1168.032256,0.000000,25.303503,25.806042,25.040950,25.538274,0.000000,108.707051,109.601624,108.707051,109.601624,0.000000
2017-01-18,3.363032,3.405453,3.328548,3.370534,0.000000,12.895828,12.949237,12.748568,12.801367,0.000000,3.877266,3.918412,3.848927,3.889772,0.000000,21.831556,22.047354,21.831556,22.047354,0.000000,6.899424,6.932236,6.899424,6.932236,0.000000,1167.705295,1176.512849,1161.554482,1170.315642,0.000000,25.548278,25.653086,24.685999,24.787269,0.000000,109.620674,109.867451,108.807043,109.051988,0.000000
2017-01-19,3.367708,3.423500,3.332557,3.387767,0.000000,12.811517,12.971543,12.659723,12.817852,0.000000,3.888734,3.922019,3.870916,3.904048,0.000000,22.056498,22.177327,21.816440,21.935954,0.000000,6.942937,6.950364,6.918612,6.926013,0.000000,1168.916253,1170.231802,1162.705573,1164.014133,0.000000,24.777477,25.580399,24.673651,25.473209,0.000000,108.928717,108.928717,108.142330,108.142330,0.000000
2017-01-20,3.384215,3.403281,3.355334,3.374237,0.000000,12.815888,12.879430,12.587214,12.649622,0.000000,3.908061,3.951340,3.908061,3.951340,0.000000,21.919060,22.072609,21.665736,21.817511,0.000000,6.940649,6.951155,6.917982,6.928454,0.000000,1165.373577,1168.542707,1160.963910,1164.121048,0.000000,25.452495,25.605810,25.280841,25.433122,0.000000,108.077648,109.843811,108.077648,109.843811,0.000000
2017-01-23,3.375759,3.411700,3.351648,3.387331,0.000000,12.640564,12.825176,12.552227,12.735548,0.000000,3.945367,4.009268,3.945367,4.009268,0.000000,21.824226,22.060782,21.686101,21.921160,0.000000,6.921374,6.952353,6.914288,6.945236,0.000000,1163.962949,1170.133822,1152.349012,1158.458312,0.000000,25.433517,26.201031,25.097873,25.855259,0.000000,109.818938,109.818938,107.274875,107.274875,0.000000
2017-01-24,3.384350,3.413292,3.326161,3.354606,0.000000,12.752829,12.874609,12.616159,12.736634,0.000000,4.003722,4.085344,3.999967,4.081513,0.000000,21.904681,22.127519,21.739359,21.960515,0.000000,6.946183,6.969264,6.940269,6.963331,0.000000,1158.624336,1162.126300,1151.864252,1155.345783,0.000000,25.836784,25.925059,25.446045,25.532985,0.000000,107.317672,110.026880,107.317672,110.026880,0.000000
2017-01-25,3.353569,3.373252,3.342624,3.362243,0.000000,12.731448,12.745203,12.591983,12.605588,0.000000,4.078906,4.120073,4.035390,4.076118,0.000000,21.947142,21.989053,21.814224,21.855881,0.000000,6.965731,6.978975,6.963742,6.976982,0.000000,1153.738736,1158.921245,1141.805630,1146.934537,0.000000,25.526363,26.035654,25.526363,26.035654,0.000000,110.158791,110.158791,108.627145,108.627145,0.000000
2017-01-26,3.362655,3.395721,3.347335,3.380251,0.000000,12.598244,12.601255,12.516805,12.519797,0.000000,4.072964,4.123214,4.040405,4.090253,0.000000,21.855787,21.873159,21.738947,21.756226,0.000000,6.976387,6.978130,6.965225,6.966965,0.000000,1148.549192,1148.775893,1132.093811,1132.317264,0.000000,26.050141,26.553387,25.450773,25.942440,0.000000,108.730205,108.943327,108.093044,108.304916,0.000000
2017-01-27,3.377691,3.377691,3.304468,3.304468,0.000000,12.514744,12.648922,12.449586,12.583065,0.000000,4.092121,4.150812,4.036690,4.094586,0.000000,21.794300,21.843207,21.729683,21.778445,0.000000,6.964448,6.982488,6.964268,6.982308,0.000000,1132.916226,1133.855844,1127.128544,1128.063362,0.000000,25.927444,26.451720,25.616860,26.134856,0.000000,108.257155,108.718860,107.551041,108.009735,0.000000
2017-01-30,3.300013,3.311843,3.253272,3.264934,0.000000,12.601396,12.710636,12.439601,12.547439,0.000000,4.092784,4.101585,4.037794,4.046476,0.000000,21.794621,21.931189,21.607112,21.742504,0.000000,6.973516,6.991131,6.973516,6.991131,0.000000,1128.491142,1134.061523,1119.367840,1124.893187,0.000000,26.093129,26.635999,25.492266,26.022635,0.000000,108.205657,108.797727,107.516942,108.105244,0.000000
2017-01-31,3.266286,3.317986,3.251364,3.302828,0.000000,12.533929,12.596566,12.432187,12.494316,0.000000,4.039520,4.064592,3.980523,4.005228,0.000000,21.774033,21.774033,21.440355,21.440355,0.000000,6.992569,6.997666,6.982982,6.988072,0.000000,1125.676678,1130.753495,1118.758493,1123.804109,0.000000,26.056022,26.359737,25.748359,26.048488,0.000000,107.971044,110.383835,107.971044,110.383835,0.000000
2017-02-01,3.299216,3.304432,3.256604,3.261752,0.000000,12.485575,12.536098,12.436068,12.486390,0.000000,4.004199,4.034014,3.993366,4.023100,0.000000,21.431666,21.741703,21.390312,21.699750,0.000000,6.982046,6.982046,6.938602,6.938602,0.000000,1123.028410,1129.235326,1115.728984,1121.895556,0.000000,26.086403,27.080215,26.086403,27.080215,0.000000,110.421056,110.421056,109.398893,109.398893,0.000000
2017-02-02,3.267646,3.271011,3.241470,3.244808,0.000000,12.497626,12.661855,12.461541,12.625295,0.000000,4.023203,4.073777,4.001993,4.052300,0.000000,21.741351,21.790082,21.619845,21.668303,0.000000,6.948650,6.967541,6.940448,6.959317,0.000000,1123.824062,1127.840055,1116.399827,1120.389290,0.000000,27.049623,27.386717,26.236281,26.563239,0.000000,109.488328,110.573650,109.488328,110.573650,0.000000
2017-02-03,3.246459,3.281368,3.211016,3.245544,0.000000,12.635720,12.797975,12.600470,12.762271,0.000000,4.049985,4.070196,4.018257,4.038309,0.000000,21.643781,21.676378,21.349963,21.382118,0.000000,6.952711,6.974552,6.949576,6.971407,0.000000,1118.987131,1126.797139,1111.458631,1119.216093,0.000000,26.563924,27.139318,26.011486,26.574914,0.000000,110.435760,110.793146,110.076805,110.433030,0.000000
2017-02-06,3.242407,3.273391,3.223645,3.254450,0.000000,12.755156,12.921310,12.613089,12.777393,0.000000,4.037312,4.108503,3.996607,4.067079,0.000000,21.394984,21.404411,21.250230,21.259593,0.000000,6.963984,6.977985,6.953078,6.967058,0.000000,1119.973735,1127.367414,1113.728226,1121.080675,0.000000,26.570260,27.062022,25.944125,26.424298,0.000000,110.424277,110.611877,110.086580,110.273606,0.000000
2017-02-07,3.260030,3.280424,3.219552,3.239693,0.000000,12.770704,12.880259,12.717219,12.826315,0.000000,4.072594,4.075173,4.032264,4.034817,0.000000,21.258290,21.418238,21.153361,21.312520,0.000000,6.962498,6.974436,6.940217,6.952118,0.000000,1121.060003,1121.573656,1115.353150,1115.864188,0.000000,26.427766,26.647997,26.297416,26.516561,0.000000,110.371337,110.446063,110.032171,110.106668,0.000000
2017-02-08,3.235414,3.284160,3.198809,3.247004,0.000000,12.824931,13.041712,12.764528,12.980288,0.000000,4.027975,4.101883,4.004470,4.077947,0.000000,21.324733,21.539612,21.139590,21.352604,0.000000,6.954793,6.962870,6.937453,6.945510,0.000000,1115.563764,1118.976217,1103.460998,1106.836430,0.000000,26.486741,27.000400,26.010092,26.514507,0.000000,110.070041,110.070041,109.077224,109.077224,0.000000
2017-02-09,3.254657,3.263844,3.208181,3.217236,0.000000,12.972961,13.136255,12.972961,13.136255,0.000000,4.076518,4.142210,4.053892,4.119220,0.000000,21.367611,21.456587,21.054465,21.142137,0.000000,6.951110,6.960921,6.928006,6.937785,0.000000,1106.765693,1116.115473,1106.632728,1115.981385,0.000000,26.554710,26.848413,25.839557,26.125349,0.000000,109.035812,109.260131,108.748310,108.972038,0.000000
2017-02-10,3.213663,3.217615,3.147475,3.151345,0.000000,13.151851,13.251922,13.067799,13.167231,0.000000,4.115264,4.177427,4.087942,4.149691,0.000000,21.138310,21.265462,20.954870,21.080919,0.000000,6.947878,6.961356,6.939406,6.952868,0.000000,1116.976582,1129.703133,1113.312704,1125.997510,0.000000,26.143843,26.699163,25.613192,26.157241,0.000000,109.065294,109.065294,108.290973,108.290973,0.000000
2017-02-13,3.153064,3.184630,3.122357,3.153616,0.000000,13.163509,13.167674,13.080796,13.084935,0.000000,4.152330,4.177012,4.117847,4.142325,0.000000,21.081425,21.364490,20.961350,21.242803,0.000000,6.958090,6.962670,6.945031,6.949602,0.000000,1127.157449,1129.004099,1116.232277,1118.061028,0.000000,26.169989,26.632586,25.644605,26.097915,0.000000,108.242460,108.846359,108.133677,108.736970,0.000000
2017-02-14,3.149940,3.165090,3.105772,3.120710,0.000000,13.081782,13.096103,12.957200,12.971385,0.000000,4.141340,4.225282,4.089735,4.172631,0.000000,21.239402,21.352534,21.101758,21.214157,0.000000,6.945309,6.968673,6.933320,6.956645,0.000000,1118.840169,1124.678020,1117.535299,1123.366341,0.000000,26.088248,26.234467,25.630427,25.774079,0.000000,108.767202,109.429002,108.430043,109.089791,0.000000
2017-02-15,3.121913,3.164354,3.094668,3.136738,0.000000,12.958082,13.038205,12.900437,12.980203,0.000000,4.181835,4.233381,4.089107,4.139510,0.000000,21.245252,21.388152,21.104179,21.246130,0.000000,6.959732,6.985856,6.951607,6.977700,0.000000,1123.899078,1128.896137,1114.274690,1119.228958,0.000000,25.782928,26.151870,25.777222,26.146082,0.000000,109.344248,109.611589,108.354341,108.619262,0.000000
2017-02-16,3.141273,3.144547,3.118181,3.121431,0.000000,12.993118,13.225061,12.903697,13.134043,0.000000,4.142704,4.260461,4.129624,4.247008,0.000000,21.273254,21.411129,21.086847,21.223514,0.000000,6.965263,6.981392,6.956907,6.973017,0.000000,1121.021510,1128.919048,1121.021510,1128.919048,0.000000,26.150851,26.492394,26.142521,26.483955,0.000000,108.714819,109.030726,108.670949,108.986729,0.000000
2017-02-17,3.124060,3.124060,3.062380,3.062380,0.000000,13.157328,13.157328,12.891339,12.891339,0.000000,4.245289,4.261252,4.162842,4.178495,0.000000,21.205647,21.268079,21.113736,21.175897,0.000000,6.977795,6.986518,6.957150,6.965848,0.000000,1129.578591,1135.864912,1120.144776,1126.378597,0.000000,26.533202,28.006177,26.533202,28.006177,0.000000,108.948853,110.033360,108.948853,110.033360,0.000000
2017-02-20,3.064335,3.100191,3.035749,3.071271,0.000000,12.883953,13.043414,12.787357,12.945622,0.000000,4.181818,4.238780,4.135824,4.192160,0.000000,21.130131,21.229545,20.902034,21.000374,0.000000,6.975552,6.985273,6.971076,6.980791,0.000000,1127.544896,1129.703305,1118.302515,1120.443232,0.000000,27.966552,28.606527,27.669064,28.302232,0.000000,110.023511,110.023511,108.844385,108.844385,0.000000
2017-02-21,3.076153,3.117420,3.059044,3.100081,0.000000,12.936788,13.271478,12.936788,13.271478,0.000000,4.188444,4.262853,4.134917,4.208375,0.000000,20.993846,21.218971,20.968348,21.193200,0.000000,6.975842,6.990322,6.963078,6.977532,0.000000,1119.982445,1126.631640,1112.307588,1118.911218,0.000000,28.301074,29.043708,27.913430,28.645892,0.000000,108.854593,109.191703,108.383478,108.719129,0.000000
2017-02-22,3.102265,3.137611,3.079242,3.114326,0.000000,13.271756,13.456610,13.200105,13.383961,0.000000,4.218072,4.250708,4.152440,4.184568,0.000000,21.170787,21.274029,21.105990,21.208916,0.000000,6.971163,6.972108,6.947659,6.948601,0.000000,1119.118219,1122.282165,1109.653887,1112.791075,0.000000,28.646615,29.136040,28.213628,28.695655,0.000000,108.912226,109.576764,108.912226,109.576764,0.000000
2017-02-23,3.115200,3.137598,3.111762,3.134136,0.000000,13.390426,13.606846,13.390426,13.606846,0.000000,4.189028,4.189028,4.102919,4.102919,0.000000,21.234013,21.306058,21.144959,21.216702,0.000000,6.952528,6.970610,6.952528,6.970610,0.000000,1112.982418,1113.217228,1106.406641,1106.640063,0.000000,28.687298,29.192635,28.350986,28.850400,0.000000,109.768139,110.391614,109.116968,109.736744,0.000000
2017-02-24,3.129008,3.188606,3.111360,3.170622,0.000000,13.607090,13.607090,13.374729,13.374729,0.000000,4.104639,4.143801,4.047331,4.085946,0.000000,21.159634,21.331233,21.009878,21.180262,0.000000,6.971502,6.981447,6.940117,6.950017,0.000000,1107.673079,1108.078702,1099.231077,1099.633609,0.000000,28.879512,28.879512,27.306278,27.306278,0.000000,109.771248,110.264330,109.020613,109.510323,0.000000
2017-02-27,3.173248,3.219588,3.130621,3.176338,0.000000,13.399773,13.456564,13.357904,13.414518,0.000000,4.085448,4.111562,4.035709,4.061505,0.000000,21.177858,21.263899,21.026285,21.111711,0.000000,6.958174,6.981257,6.939779,6.962800,0.000000,1099.328209,1100.620045,1093.696007,1094.981225,0.000000,27.288550,27.288550,26.644777,26.644777,0.000000,109.553611,110.006990,108.841574,109.292006,0.000000
2017-02-28,3.173518,3.186201,3.159978,3.172607,0.000000,13.404927,13.516733,13.179794,13.289723,0.000000,4.065565,4.138320,4.009923,4.081683,0.000000,21.084058,21.101718,20.937054,20.954590,0.000000,6.959259,6.978927,6.940231,6.959845,0.000000,1094.443482,1105.121299,1090.374472,1101.012591,0.000000,26.660927,26.900408,26.246333,26.482090,0.000000,109.261402,109.620551,108.957225,109.315375,0.000000
2017-03-01,3.169563,3.183306,3.147975,3.161624,0.000000,13.290979,13.409855,13.142547,13.260096,0.000000,4.079931,4.128648,3.989518,4.037156,0.000000,20.993306,21.059363,20.866417,20.932075,0.000000,6.965587,6.971100,6.952564,6.958068,0.000000,1100.674534,1106.617173,1092.875030,1098.775559,0.000000,26.491220,27.135890,26.132608,26.768551,0.000000,109.375071,109.507614,108.547166,108.678705,0.000000
2017-03-02,3.157917,3.202602,3.143544,3.188026,0.000000,13.264594,13.398165,13.264594,13.398165,0.000000,4.038650,4.127406,3.986346,4.073952,0.000000,20.911793,20.911793,20.554244,20.554244,0.000000,6.949548,6.959549,6.946538,6.956534,0.000000,1099.498452,1099.498452,1076.996246,1076.996246,0.000000,26.783028,26.971268,26.364068,26.549363,0.000000,108.583556,109.231115,108.479614,109.126553,0.000000
2017-03-03,3.187947,3.231190,3.178813,3.221932,0.000000,13.418730,13.460617,13.190006,13.231179,0.000000,4.074639,4.142774,4.020574,4.087805,0.000000,20.562860,20.684687,20.464600,20.585845,0.000000,6.959285,6.979419,6.938494,6.958568,0.000000,1075.820673,1081.987855,1072.193230,1078.339618,0.000000,26.518085,27.014983,26.140343,26.630163,0.000000,109.409950,110.196871,109.402537,110.189406,0.000000
2017-03-06,3.221574,3.253620,3.191707,3.223455,0.000000,13.216328,13.299597,12.999740,13.081645,0.000000,4.091334,4.113947,4.050421,4.072807,0.000000,20.576857,20.576857,20.379833,20.379833,0.000000,6.948503,6.971604,6.948503,6.971604,0.000000,1077.725120,1084.545258,1073.274878,1080.066854,0.000000,26.617867,26.794517,26.436746,26.612194,0.000000,110.415222,110.861746,109.989647,110.434451,0.000000
2017-03-07,3.216236,3.228149,3.186906,3.198710,0.000000,13.060249,13.166763,12.929210,13.034655,0.000000,4.070674,4.103002,3.979209,4.010811,0.000000,20.350864,20.433339,20.282771,20.364969,0.000000,6.967586,6.969355,6.954785,6.956551,0.000000,1079.918920,1085.018196,1076.941950,1082.027169,0.000000,26.638276,26.976196,26.199203,26.531553,0.000000,110.292223,111.338509,110.292223,111.338509,0.000000
2017-03-08,3.203612,3.227089,3.141974,3.164999,0.000000,13.015202,13.015202,12.899693,12.899693,0.000000,4.010106,4.010106,3.945680,3.945680,0.000000,20.367955,20.475664,20.198901,20.305715,0.000000,6.951553,6.963093,6.942281,6.953805,0.000000,1083.065831,1083.065831,1069.740029,1069.740029,0.000000,26.504362,26.618302,26.034225,26.146145,0.000000,110.966496,111.294393,110.845546,111.173086,0.000000
2017-03-09,3.169457,3.210249,3.150502,3.191050,0.000000,12.899409,13.318549,12.899409,13.318549,0.000000,3.954443,3.955661,3.847947,3.849132,0.000000,20.308151,20.391076,20.256093,20.338805,0.000000,6.965953,6.972227,6.957172,6.963438,0.000000,1072.136124,1073.898019,1067.454601,1069.208802,0.000000,26.130410,26.418065,26.112973,26.400435,0.000000,111.212049,111.276548,110.124119,110.187986,0.000000
2017-03-10,3.194104,3.210260,3.177062,3.193131,0.000000,13.315829,13.528875,13.253209,13.465254,0.000000,3.852887,3.892066,3.759651,3.797882,0.000000,20.319647,20.348567,20.108020,20.136638,0.000000,6.971220,6.988889,6.950903,6.968520,0.000000,1069.709671,1069.709671,1063.957248,1063.957248,0.000000,26.414978,27.234100,26.072466,26.880966,0.000000,110.182441,110.369872,109.941312,110.128333,0.000000
2017-03-13,3.189699,3.220914,3.151426,3.182266,0.000000,13.444721,13.463770,13.343720,13.362626,0.000000,3.802591,3.807167,3.708473,3.712937,0.000000,20.166769,20.400918,20.078395,20.311518,0.000000,6.963774,6.963774,6.939526,6.939526,0.000000,1063.244708,1068.984419,1055.957965,1061.658341,0.000000,26.887979,26.964321,26.549169,26.624549,0.000000,110.353650,111.010069,109.970124,110.624262,0.000000
2017-03-14,3.189790,3.219713,3.134870,3.164277,0.000000,13.368494,13.552663,13.206129,13.388061,0.000000,3.712166,3.775839,3.668292,3.731213,0.000000,20.314452,20.438156,20.219985,20.343114,0.000000,6.941958,6.952934,6.917923,6.928861,0.000000,1063.050262,1063.560972,1059.216550,1059.725419,0.000000,26.621542,26.781589,26.298395,26.456499,0.000000,110.639780,111.211057,110.145326,110.714050,0.000000
2017-03-15,3.161448,3.180444,3.150757,3.169690,0.000000,13.389307,13.577820,13.389307,13.577820,0.000000,3.735483,3.849022,3.735483,3.849022,0.000000,20.340535,20.354578,20.243382,20.257358,0.000000,6.930175,6.945180,6.903999,6.918948,0.000000,1060.264125,1065.089552,1053.368186,1058.162229,0.000000,26.468103,26.746405,25.985963,26.259196,0.000000,110.917544,111.543431,110.807265,111.432530,0.000000
2017-03-16,3.165933,3.201251,3.131028,3.165957,0.000000,13.600340,13.600340,13.409462,13.409462,0.000000,3.849221,3.897293,3.812917,3.860536,0.000000,20.251575,20.505314,20.112115,20.364107,0.000000,6.919610,6.943502,6.916516,6.940397,0.000000,1060.493189,1064.326886,1054.613587,1058.426029,0.000000,26.227274,26.630580,26.023650,26.423825,0.000000,111.254261,111.254261,109.695252,109.695252,0.000000
2017-03-17,3.164577,3.216082,3.146529,3.197741,0.000000,13.396961,13.480382,13.291061,13.373823,0.000000,3.860140,3.908393,3.777149,3.824364,0.000000,20.363686,20.438966,20.170368,20.244934,0.000000,6.954764,6.981242,6.941747,6.968176,0.000000,1057.029953,1064.325330,1048.480884,1055.717257,0.000000,26.485128,27.063622,26.407748,26.984552,0.000000,109.751552,110.934554,109.751552,110.934554,0.000000
2017-03-20,3.205838,3.231222,3.165037,3.190098,0.000000,13.344766,13.360844,13.267315,13.283300,0.000000,3.829968,3.872553,3.818038,3.860491,0.000000,20.273649,20.408300,20.025559,20.158563,0.000000,6.970218,6.997518,6.958258,6.985511,0.000000,1055.899315,1063.537317,1047.417980,1054.994631,0.000000,26.975543,27.454685,26.487175,26.957643,0.000000,110.913167,111.529057,110.913167,111.529057,0.000000
2017-03-21,3.182989,3.244017,3.182989,3.244017,0.000000,13.257068,13.319608,13.226281,13.288676,0.000000,3.858607,3.926934,3.817515,3.885115,0.000000,20.136371,20.314441,19.963883,20.140428,0.000000,6.978654,6.994418,6.974608,6.990363,0.000000,1053.113366,1053.113366,1006.639599,1006.639599,0.000000,26.966857,27.343051,26.510373,26.880198,0.000000,111.441462,112.704342,111.441462,112.704342,0.000000
2017-03-22,3.237846,3.302321,3.218017,3.282097,0.000000,13.284220,13.369110,13.082361,13.165961,0.000000,3.885678,3.936387,3.802337,3.851958,0.000000,20.149389,20.418895,20.061351,20.329680,0.000000,6.992601,6.994335,6.972724,6.974453,0.000000,1007.854654,1014.607674,1003.840770,1010.566896,0.000000,26.846942,27.322465,26.816693,27.291680,0.000000,112.660890,112.924427,112.529613,112.792843,0.000000
2017-03-23,3.281103,3.322276,3.281103,3.322276,0.000000,13.170340,13.247256,12.989212,13.065070,0.000000,3.857173,3.934167,3.805251,3.881209,0.000000,20.307741,20.490245,20.307741,20.490245,0.000000,6.970054,6.997281,6.960461,6.987651,0.000000,1011.379266,1017.849584,1005.033465,1011.463185,0.000000,27.323415,27.829980,26.976869,27.477009,0.000000,112.894650,113.004622,112.508786,112.618381,0.000000
2017-03-24,3.323032,3.358307,3.284949,3.319821,0.000000,13.057497,13.182343,12.892212,13.015479,0.000000,3.882933,3.921454,3.843796,3.881929,0.000000,20.509028,20.687030,20.406141,20.583250,0.000000,6.977988,6.990870,6.956115,6.968956,0.000000,1011.379648,1013.499530,1001.558286,1003.657582,0.000000,27.488058,27.790316,26.565302,26.857415,0.000000,112.584055,113.481602,112.407423,113.303561,0.000000
2017-03-27,3.317561,3.342547,3.288175,3.312939,0.000000,13.005993,13.109271,12.847629,12.949650,0.000000,3.876308,3.899835,3.850453,3.873823,0.000000,20.568051,20.585438,20.434625,20.451899,0.000000,6.967750,6.967750,6.930791,6.930791,0.000000,1004.209533,1012.581283,999.696522,1008.030648,0.000000,26.886599,27.632080,26.627668,27.365969,0.000000,113.116008,113.516414,112.683687,113.082563,0.000000
2017-03-28,3.308643,3.317964,3.275183,3.284411,0.000000,12.960389,13.081658,12.794387,12.914103,0.000000,3.881271,3.890538,3.852167,3.861365,0.000000,20.460065,20.603479,20.284487,20.426671,0.000000,6.946706,6.950390,6.912909,6.916575,0.000000,1006.397801,1015.660491,1000.447848,1009.655776,0.000000,27.339282,27.652474,26.478548,26.781879,0.000000,113.122418,114.105062,113.122418,114.105062,0.000000
2017-03-29,3.280972,3.354115,3.264035,3.336801,0.000000,12.921167,13.015014,12.898438,12.992119,0.000000,3.864369,3.920825,3.846729,3.902928,0.000000,20.444787,20.519165,20.291196,20.365015,0.000000,6.918565,6.945717,6.901510,6.928595,0.000000,1010.174457,1015.128754,1003.080019,1007.999522,0.000000,26.811911,27.342532,26.144424,26.661835,0.000000,114.065564,114.065564,112.594954,112.594954,0.000000
